uid,community_schooltype,county,api,variable_name,percentage
142,Rural_E,Orlando Pace,590.6069332,meals,61.96507602
142,Rural_E,Orlando Pace,590.6069332,colgrad,8.342011945
142,Rural_E,Orlando Pace,590.6069332,fullqual,88.03872624
143,Suburban_H,Tom Cousineau,731.1579745,meals,47.9733886
143,Suburban_H,Tom Cousineau,731.1579745,colgrad,20.77034714
143,Suburban_H,Tom Cousineau,731.1579745,fullqual,94.5574053
144,Suburban_M,Marcus Marek,436.8066148,meals,90.41333506
144,Suburban_M,Marcus Marek,436.8066148,colgrad,1.971896885
144,Suburban_M,Marcus Marek,436.8066148,fullqual,80.03202405
145,Urban_E,Eddie George,703.4534923,meals,42.3902944
145,Urban_E,Eddie George,703.4534923,colgrad,24.7123914
145,Urban_E,Eddie George,703.4534923,fullqual,82.68926461
146,Suburban_E,Jim Stillwagon,585.1398307,meals,93.22034956
146,Suburban_E,Jim Stillwagon,585.1398307,colgrad,12.01871226
146,Suburban_E,Jim Stillwagon,585.1398307,fullqual,74.9992208
147,Suburban_E,Ed Hess,573.5073299,meals,64.15744384
147,Suburban_E,Ed Hess,573.5073299,colgrad,14.32576306
147,Suburban_E,Ed Hess,573.5073299,fullqual,65.16309589
148,Suburban_E,Warren Namling,485.2954331,meals,98.2010948
148,Suburban_E,Warren Namling,485.2954331,colgrad,3.010648712
148,Suburban_E,Warren Namling,485.2954331,fullqual,83.05022554
149,Urban_E,Randy Gradishar,827.8014657,meals,27.36194311
149,Urban_E,Randy Gradishar,827.8014657,colgrad,35.23563159
149,Urban_E,Randy Gradishar,827.8014657,fullqual,97.58170589
150,Rural_E,Chris Ward,663.4760569,meals,42.08240446
150,Rural_E,Chris Ward,663.4760569,colgrad,21.12330117
150,Rural_E,Chris Ward,663.4760569,fullqual,94.33681485
151,Suburban_E,Charles Harley,848.1928802,meals,12.33637282
151,Suburban_E,Charles Harley,848.1928802,colgrad,30.01197437
151,Suburban_E,Charles Harley,848.1928802,fullqual,96.19219311
152,Suburban_E,Wyatt Davis,742.6190079,meals,42.51018371
152,Suburban_E,Wyatt Davis,742.6190079,colgrad,19.35729548
152,Suburban_E,Wyatt Davis,742.6190079,fullqual,98.78602027
153,Suburban_E,Tom Cousineau,606.8593169,meals,94.00103155
153,Suburban_E,Tom Cousineau,606.8593169,colgrad,4.810519865
153,Suburban_E,Tom Cousineau,606.8593169,fullqual,83.56162045
154,Suburban_H,Marcus Marek,400.0511693,meals,88.35606785
154,Suburban_H,Marcus Marek,400.0511693,colgrad,13.83763643
154,Suburban_H,Marcus Marek,400.0511693,fullqual,62.72663735
155,Urban_E,Joey Bosa,586.588957,meals,78.31732833
155,Urban_E,Joey Bosa,586.588957,colgrad,25.59852894
155,Urban_E,Joey Bosa,586.588957,fullqual,98.99011551
156,Rural_M,Joey Bosa,473.9416176,meals,90.39557525
156,Rural_M,Joey Bosa,473.9416176,colgrad,7.781443431
156,Rural_M,Joey Bosa,473.9416176,fullqual,77.84619661
157,Suburban_E,Will Allen,685.4241684,meals,54.68019615
157,Suburban_E,Will Allen,685.4241684,colgrad,18.93013035
157,Suburban_E,Will Allen,685.4241684,fullqual,75.81768724
158,Suburban_H,Matt Wilhelm,516.9680863,meals,94.77493668
158,Suburban_H,Matt Wilhelm,516.9680863,colgrad,6.612415194
158,Suburban_H,Matt Wilhelm,516.9680863,fullqual,74.05011777
159,Suburban_M,Bob Ferguson,572.9145136,meals,95.71819617
159,Suburban_M,Bob Ferguson,572.9145136,colgrad,10.72955531
159,Suburban_M,Bob Ferguson,572.9145136,fullqual,85.17770822
160,Suburban_M,Bill Hackett,714.3665758,meals,29.1764338
160,Suburban_M,Bill Hackett,714.3665758,colgrad,11.0794204
160,Suburban_M,Bill Hackett,714.3665758,fullqual,96.93007707
161,Suburban_M,Iolas Huffman,811.5729905,meals,20.74866481
161,Suburban_M,Iolas Huffman,811.5729905,colgrad,56.68983905
161,Suburban_M,Iolas Huffman,811.5729905,fullqual,95.19323188
162,Rural_M,Jim Stillwagon,653.7944552,meals,72.31355365
162,Rural_M,Jim Stillwagon,653.7944552,colgrad,6.322441592
162,Rural_M,Jim Stillwagon,653.7944552,fullqual,93.3265685
163,Rural_E,Steve Myers,731.6352352,meals,21.50344539
163,Rural_E,Steve Myers,731.6352352,colgrad,36.17697289
163,Rural_E,Steve Myers,731.6352352,fullqual,99.49468034
164,Urban_H,Charles Harley,745.795014,meals,29.82112102
164,Urban_H,Charles Harley,745.795014,colgrad,26.99863305
164,Urban_H,Charles Harley,745.795014,fullqual,91.3974233
165,Suburban_E,Ed Hess,603.9535542,meals,65.06957642
165,Suburban_E,Ed Hess,603.9535542,colgrad,17.00562332
165,Suburban_E,Ed Hess,603.9535542,fullqual,80.75195378
166,Suburban_E,Wes Fesler,545.5012512,meals,82.64870448
166,Suburban_E,Wes Fesler,545.5012512,colgrad,7.119524421
166,Suburban_E,Wes Fesler,545.5012512,fullqual,76.99598616
167,Urban_E,Orlando Pace,475.4224027,meals,94.50573227
167,Urban_E,Orlando Pace,475.4224027,colgrad,2.983263477
167,Urban_E,Orlando Pace,475.4224027,fullqual,79.44129645
168,Urban_E,Ken Fritz,778.6747809,meals,17.65801955
168,Urban_E,Ken Fritz,778.6747809,colgrad,63.9227122
168,Urban_E,Ken Fritz,778.6747809,fullqual,84.88681755
169,Rural_E,Ed Hess,746.3366776,meals,24.34994841
169,Rural_E,Ed Hess,746.3366776,colgrad,23.32282949
169,Rural_E,Ed Hess,746.3366776,fullqual,92.56890061
170,Suburban_E,Tom Cousineau,864.0235947,meals,17.86484637
170,Suburban_E,Tom Cousineau,864.0235947,colgrad,26.82610312
170,Suburban_E,Tom Cousineau,864.0235947,fullqual,99.60621971
171,Suburban_E,Billy Price,725.0075391,meals,35.66852636
171,Suburban_E,Billy Price,725.0075391,colgrad,27.08484491
171,Suburban_E,Billy Price,725.0075391,fullqual,98.52018621
172,Urban_E,Archie Griffin,579.9150064,meals,74.51755092
172,Urban_E,Archie Griffin,579.9150064,colgrad,8.730626335
172,Urban_E,Archie Griffin,579.9150064,fullqual,86.15514917
173,Rural_H,Mike Nugent,511.5856242,meals,85.85571458
173,Rural_H,Mike Nugent,511.5856242,colgrad,8.315266712
173,Rural_H,Mike Nugent,511.5856242,fullqual,80.90376713
174,Urban_M,Mike Vrabel,686.6292025,meals,62.79186383
174,Urban_M,Mike Vrabel,686.6292025,colgrad,14.62226744
174,Urban_M,Mike Vrabel,686.6292025,fullqual,92.32780391
175,Suburban_E,Bob White,724.8389665,meals,60.84281576
175,Suburban_E,Bob White,724.8389665,colgrad,10.84861618
175,Suburban_E,Bob White,724.8389665,fullqual,98.72409898
176,Suburban_M,Iolas Huffman,753.5634435,meals,28.85666452
176,Suburban_M,Iolas Huffman,753.5634435,colgrad,23.86169094
176,Suburban_M,Iolas Huffman,753.5634435,fullqual,99.24940401
177,Rural_M,Ken Fritz,411.9059167,meals,95.92237493
177,Rural_M,Ken Fritz,411.9059167,colgrad,6.417254355
177,Rural_M,Ken Fritz,411.9059167,fullqual,48.98527643
178,Suburban_E,Orlando Pace,439.6986018,meals,85.00607109
178,Suburban_E,Orlando Pace,439.6986018,colgrad,3.395449817
178,Suburban_E,Orlando Pace,439.6986018,fullqual,49.89695672
179,Suburban_E,Will Allen,756.0611171,meals,45.15365143
179,Suburban_E,Will Allen,756.0611171,colgrad,18.17703094
179,Suburban_E,Will Allen,756.0611171,fullqual,98.78333511
180,Urban_M,Chase Young,765.3665994,meals,6.39293876
180,Urban_M,Chase Young,765.3665994,colgrad,49.97499783
180,Urban_M,Chase Young,765.3665994,fullqual,84.86929065
181,Rural_E,Quinn Pitcock,864.877875,meals,2.942433115
181,Rural_E,Quinn Pitcock,864.877875,colgrad,25.24189521
181,Rural_E,Quinn Pitcock,864.877875,fullqual,95.81750512
182,Urban_E,Dave Foley,774.7782597,meals,47.08279339
182,Urban_E,Dave Foley,774.7782597,colgrad,24.25978049
182,Urban_E,Dave Foley,774.7782597,fullqual,95.44185825
183,Urban_E,Wes Fesler,730.4413234,meals,30.34317463
183,Urban_E,Wes Fesler,730.4413234,colgrad,22.3759129
183,Urban_E,Wes Fesler,730.4413234,fullqual,91.0434927
184,Suburban_E,Chase Young,661.4538485,meals,45.55365983
184,Suburban_E,Chase Young,661.4538485,colgrad,21.1342396
184,Suburban_E,Chase Young,661.4538485,fullqual,93.87226722
185,Urban_E,Iolas Huffman,798.1776916,meals,7.278819685
185,Urban_E,Iolas Huffman,798.1776916,colgrad,51.87213296
185,Urban_E,Iolas Huffman,798.1776916,fullqual,66.65681703
186,Suburban_E,Rob Murphy,755.4166741,meals,21.00059581
186,Suburban_E,Rob Murphy,755.4166741,colgrad,32.61288225
186,Suburban_E,Rob Murphy,755.4166741,fullqual,96.6371568
187,Suburban_E,Charles Harley,595.3182488,meals,80.5875943
187,Suburban_E,Charles Harley,595.3182488,colgrad,7.452443876
187,Suburban_E,Charles Harley,595.3182488,fullqual,77.74520274
188,Urban_E,Jack Dugger,582.7764072,meals,68.32778065
188,Urban_E,Jack Dugger,582.7764072,colgrad,17.98228682
188,Urban_E,Jack Dugger,582.7764072,fullqual,97.84509689
189,Suburban_E,Iolas Huffman,741.9214224,meals,33.5024809
189,Suburban_E,Iolas Huffman,741.9214224,colgrad,24.62211713
189,Suburban_E,Iolas Huffman,741.9214224,fullqual,89.79736203
190,Urban_E,Steve Myers,640.7837244,meals,46.3635067
190,Urban_E,Steve Myers,640.7837244,colgrad,17.29497655
190,Urban_E,Steve Myers,640.7837244,fullqual,97.15938292
191,Rural_M,Chris Spielman,720.7938529,meals,46.84514573
191,Rural_M,Chris Spielman,720.7938529,colgrad,16.29476972
191,Rural_M,Chris Spielman,720.7938529,fullqual,97.91874343
192,Rural_E,Tom Cousineau,660.0392543,meals,69.07739837
192,Rural_E,Tom Cousineau,660.0392543,colgrad,9.55020903
192,Rural_E,Tom Cousineau,660.0392543,fullqual,75.20398355
193,Urban_E,Mike Vrabel,773.7016623,meals,44.56392648
193,Urban_E,Mike Vrabel,773.7016623,colgrad,23.94654528
193,Urban_E,Mike Vrabel,773.7016623,fullqual,98.51054299
194,Urban_E,Malcolm Jenkins,762.155551,meals,47.06279149
194,Urban_E,Malcolm Jenkins,762.155551,colgrad,11.33957572
194,Urban_E,Malcolm Jenkins,762.155551,fullqual,98.90016345
195,Suburban_E,Wyatt Davis,778.5389471,meals,24.59440019
195,Suburban_E,Wyatt Davis,778.5389471,colgrad,11.2422543
195,Suburban_E,Wyatt Davis,778.5389471,fullqual,99.78758324
196,Suburban_E,Terry Glenn,473.0020037,meals,91.47881069
196,Suburban_E,Terry Glenn,473.0020037,colgrad,23.21435242
196,Suburban_E,Terry Glenn,473.0020037,fullqual,67.70375917
197,Suburban_E,Marcus Marek,439.8365736,meals,81.95476537
197,Suburban_E,Marcus Marek,439.8365736,colgrad,3.800161385
197,Suburban_E,Marcus Marek,439.8365736,fullqual,61.43380763
198,Rural_E,Vic Janowicz,845.2489665,meals,26.12257469
198,Rural_E,Vic Janowicz,845.2489665,colgrad,32.93214083
198,Rural_E,Vic Janowicz,845.2489665,fullqual,95.19517818
199,Rural_H,Orlando Pace,738.0366505,meals,5.960383988
199,Rural_H,Orlando Pace,738.0366505,colgrad,34.92407147
199,Rural_H,Orlando Pace,738.0366505,fullqual,89.22207198
200,Urban_E,Joey Bosa,753.6405306,meals,12.63739306
200,Urban_E,Joey Bosa,753.6405306,colgrad,13.07532739
200,Urban_E,Joey Bosa,753.6405306,fullqual,99.97902324
201,Rural_M,Howard Cassady,583.321668,meals,80.06275066
201,Rural_M,Howard Cassady,583.321668,colgrad,4.903521817
201,Rural_M,Howard Cassady,583.321668,fullqual,87.63940293
202,Suburban_E,Pat Elflein,612.357174,meals,66.4666435
202,Suburban_E,Pat Elflein,612.357174,colgrad,5.564238287
202,Suburban_E,Pat Elflein,612.357174,fullqual,63.39276953
203,Suburban_E,Billy Price,796.8919647,meals,10.32189317
203,Suburban_E,Billy Price,796.8919647,colgrad,29.4602689
203,Suburban_E,Billy Price,796.8919647,fullqual,97.77713057
204,Urban_E,Joey Bosa,488.4223429,meals,70.31217425
204,Urban_E,Joey Bosa,488.4223429,colgrad,19.12922426
204,Urban_E,Joey Bosa,488.4223429,fullqual,42.99200876
205,Rural_E,Bob Brudzinski,757.2191643,meals,40.68184595
205,Rural_E,Bob Brudzinski,757.2191643,colgrad,30.32665119
205,Rural_E,Bob Brudzinski,757.2191643,fullqual,83.13217846
206,Suburban_E,Malik Hooker,663.4259066,meals,40.49012256
206,Suburban_E,Malik Hooker,663.4259066,colgrad,30.69172518
206,Suburban_E,Malik Hooker,663.4259066,fullqual,85.73398359
207,Suburban_E,Malik Hooker,719.6285267,meals,26.34486654
207,Suburban_E,Malik Hooker,719.6285267,colgrad,25.48291449
207,Suburban_E,Malik Hooker,719.6285267,fullqual,99.92108256
208,Suburban_M,Shawn Springs,653.6323424,meals,60.63998754
208,Suburban_M,Shawn Springs,653.6323424,colgrad,3.856409464
208,Suburban_M,Shawn Springs,653.6323424,fullqual,97.97114293
209,Suburban_M,Wes Fesler,763.1576993,meals,14.69371275
209,Suburban_M,Wes Fesler,763.1576993,colgrad,25.7845702
209,Suburban_M,Wes Fesler,763.1576993,fullqual,92.12596499
210,Urban_E,Iolas Huffman,818.9949668,meals,13.85411278
210,Urban_E,Iolas Huffman,818.9949668,colgrad,28.81458611
210,Urban_E,Iolas Huffman,818.9949668,fullqual,99.61204664
211,Urban_E,Jim Stillwagon,938.9324688,meals,4.321838962
211,Urban_E,Jim Stillwagon,938.9324688,colgrad,59.52100099
211,Urban_E,Jim Stillwagon,938.9324688,fullqual,99.53216684
212,Urban_M,Gaylord Stinchcomb,525.5260356,meals,77.95818357
212,Urban_M,Gaylord Stinchcomb,525.5260356,colgrad,23.50838069
212,Urban_M,Gaylord Stinchcomb,525.5260356,fullqual,86.55025357
213,Suburban_M,Quinn Pitcock,659.7498371,meals,56.43746573
213,Suburban_M,Quinn Pitcock,659.7498371,colgrad,9.254580866
213,Suburban_M,Quinn Pitcock,659.7498371,fullqual,83.68114773
214,Suburban_M,Bob White,587.7661856,meals,90.24462239
214,Suburban_M,Bob White,587.7661856,colgrad,5.830430515
214,Suburban_M,Bob White,587.7661856,fullqual,82.43034583
215,Urban_E,Terry Glenn,530.3504885,meals,72.49268123
215,Urban_E,Terry Glenn,530.3504885,colgrad,10.39133124
215,Urban_E,Terry Glenn,530.3504885,fullqual,79.3150513
216,Suburban_M,Lecharles Bentley,723.001744,meals,9.775855299
216,Suburban_M,Lecharles Bentley,723.001744,colgrad,24.54954535
216,Suburban_M,Lecharles Bentley,723.001744,fullqual,99.77036123
217,Suburban_H,Wes Fesler,734.7725678,meals,28.26682497
217,Suburban_H,Wes Fesler,734.7725678,colgrad,42.24110806
217,Suburban_H,Wes Fesler,734.7725678,fullqual,96.94590701
218,Suburban_E,Esco Sarkkinen,620.1578276,meals,67.97085721
218,Suburban_E,Esco Sarkkinen,620.1578276,colgrad,13.14175056
218,Suburban_E,Esco Sarkkinen,620.1578276,fullqual,74.61882184
219,Urban_E,Keith Byars,510.1014048,meals,73.81469486
219,Urban_E,Keith Byars,510.1014048,colgrad,6.740278138
219,Urban_E,Keith Byars,510.1014048,fullqual,61.1033257
220,Suburban_E,James Laurinaitis,790.0138665,meals,38.97598535
220,Suburban_E,James Laurinaitis,790.0138665,colgrad,39.21658021
220,Suburban_E,James Laurinaitis,790.0138665,fullqual,97.84058044
221,Suburban_E,Lecharles Bentley,692.5915683,meals,17.15708906
221,Suburban_E,Lecharles Bentley,692.5915683,colgrad,17.69628213
221,Suburban_E,Lecharles Bentley,692.5915683,fullqual,90.02666084
222,Urban_E,Iolas Huffman,530.6014575,meals,98.48597548
222,Urban_E,Iolas Huffman,530.6014575,colgrad,1.583608899
222,Urban_E,Iolas Huffman,530.6014575,fullqual,87.99897317
223,Suburban_E,Cris Carter,691.75012,meals,54.67631293
223,Suburban_E,Cris Carter,691.75012,colgrad,19.25924999
223,Suburban_E,Cris Carter,691.75012,fullqual,99.30191659
224,Suburban_H,Dave Foley,626.7842171,meals,85.6258522
224,Suburban_H,Dave Foley,626.7842171,colgrad,14.57377586
224,Suburban_H,Dave Foley,626.7842171,fullqual,96.75094645
225,Suburban_E,Gomer Jones,611.2127907,meals,75.81252323
225,Suburban_E,Gomer Jones,611.2127907,colgrad,23.75234305
225,Suburban_E,Gomer Jones,611.2127907,fullqual,87.70485383
226,Rural_E,Antoine Winfield,584.7670889,meals,91.68149978
226,Rural_E,Antoine Winfield,584.7670889,colgrad,5.009677133
226,Rural_E,Antoine Winfield,584.7670889,fullqual,80.68319972
227,Suburban_M,Billy Price,540.6334096,meals,73.0335156
227,Suburban_M,Billy Price,540.6334096,colgrad,8.316315168
227,Suburban_M,Billy Price,540.6334096,fullqual,74.79529143
228,Urban_E,Orlando Pace,503.9777341,meals,77.29433847
228,Urban_E,Orlando Pace,503.9777341,colgrad,11.16677433
228,Urban_E,Orlando Pace,503.9777341,fullqual,64.71528108
229,Suburban_E,Jack Dugger,551.7988877,meals,76.08380341
229,Suburban_E,Jack Dugger,551.7988877,colgrad,7.032182962
229,Suburban_E,Jack Dugger,551.7988877,fullqual,97.50454325
230,Urban_E,James Laurinaitis,720.303491,meals,51.73000544
230,Urban_E,James Laurinaitis,720.303491,colgrad,23.32684666
230,Urban_E,James Laurinaitis,720.303491,fullqual,90.7900669
231,Suburban_E,Chris Ward,696.0172598,meals,26.92733768
231,Suburban_E,Chris Ward,696.0172598,colgrad,13.51011304
231,Suburban_E,Chris Ward,696.0172598,fullqual,95.53952803
232,Suburban_E,Mike Vrabel,557.4002297,meals,95.93306701
232,Suburban_E,Mike Vrabel,557.4002297,colgrad,1.402541999
232,Suburban_E,Mike Vrabel,557.4002297,fullqual,73.83782437
233,Urban_M,Jim Parker,750.3265316,meals,27.04580296
233,Urban_M,Jim Parker,750.3265316,colgrad,37.45827904
233,Urban_M,Jim Parker,750.3265316,fullqual,98.76931709
234,Rural_E,James Laurinaitis,533.9857758,meals,90.29873642
234,Rural_E,James Laurinaitis,533.9857758,colgrad,12.65709505
234,Rural_E,James Laurinaitis,533.9857758,fullqual,55.95676535
235,Suburban_E,Orlando Pace,687.2277997,meals,30.32916011
235,Suburban_E,Orlando Pace,687.2277997,colgrad,23.70501928
235,Suburban_E,Orlando Pace,687.2277997,fullqual,85.94641668
236,Suburban_E,Charles Harley,862.76935,meals,7.31817761
236,Suburban_E,Charles Harley,862.76935,colgrad,24.13159124
236,Suburban_E,Charles Harley,862.76935,fullqual,99.91436331
237,Suburban_E,Matt Wilhelm,845.5544857,meals,10.63434936
237,Suburban_E,Matt Wilhelm,845.5544857,colgrad,17.65086961
237,Suburban_E,Matt Wilhelm,845.5544857,fullqual,99.90347007
238,Suburban_E,Chris Ward,518.9407335,meals,68.4407213
238,Suburban_E,Chris Ward,518.9407335,colgrad,12.27421784
238,Suburban_E,Chris Ward,518.9407335,fullqual,64.60790588
239,Suburban_E,Kurt Schumacher,507.5237141,meals,83.35386235
239,Suburban_E,Kurt Schumacher,507.5237141,colgrad,6.774797073
239,Suburban_E,Kurt Schumacher,507.5237141,fullqual,73.69605762
240,Rural_E,Tom Cousineau,695.6764286,meals,67.4891124
240,Rural_E,Tom Cousineau,695.6764286,colgrad,19.99849366
240,Rural_E,Tom Cousineau,695.6764286,fullqual,85.66436528
241,Suburban_E,Jeffrey Okudah,873.0575025,meals,2.587783569
241,Suburban_E,Jeffrey Okudah,873.0575025,colgrad,25.85463982
241,Suburban_E,Jeffrey Okudah,873.0575025,fullqual,99.8184325
242,Suburban_E,Charles Harley,694.6932914,meals,64.89169465
242,Suburban_E,Charles Harley,694.6932914,colgrad,24.51600349
242,Suburban_E,Charles Harley,694.6932914,fullqual,96.71672941
243,Suburban_E,Joey Bosa,678.2731529,meals,38.53353872
243,Suburban_E,Joey Bosa,678.2731529,colgrad,12.44814294
243,Suburban_E,Joey Bosa,678.2731529,fullqual,99.3231714
244,Rural_E,Mike Vrabel,882.9764036,meals,1.455771411
244,Rural_E,Mike Vrabel,882.9764036,colgrad,61.03562377
244,Rural_E,Mike Vrabel,882.9764036,fullqual,72.30109112
245,Suburban_E,Ken Fritz,502.1240111,meals,85.48652423
245,Suburban_E,Ken Fritz,502.1240111,colgrad,18.85717392
245,Suburban_E,Ken Fritz,502.1240111,fullqual,65.19199413
246,Suburban_E,Taylor Decker,783.4622529,meals,9.970459086
246,Suburban_E,Taylor Decker,783.4622529,colgrad,36.36187667
246,Suburban_E,Taylor Decker,783.4622529,fullqual,99.99945057
247,Suburban_E,James Laurinaitis,563.0408056,meals,95.30405651
247,Suburban_E,James Laurinaitis,563.0408056,colgrad,4.573843791
247,Suburban_E,James Laurinaitis,563.0408056,fullqual,81.18563527
248,Urban_E,Warren Amling,588.9671251,meals,86.19173293
248,Urban_E,Warren Amling,588.9671251,colgrad,9.562655074
248,Urban_E,Warren Amling,588.9671251,fullqual,83.80519629
249,Urban_E,Vic Janowicz,845.9013667,meals,14.41717157
249,Urban_E,Vic Janowicz,845.9013667,colgrad,6.732102934
249,Urban_E,Vic Janowicz,845.9013667,fullqual,97.16268448
250,Urban_M,Les Horvath,648.979539,meals,66.31915371
250,Urban_M,Les Horvath,648.979539,colgrad,7.248122567
250,Urban_M,Les Horvath,648.979539,fullqual,95.67834676
251,Urban_E,Rob Murphy,829.7440305,meals,1.376755419
251,Urban_E,Rob Murphy,829.7440305,colgrad,45.19149232
251,Urban_E,Rob Murphy,829.7440305,fullqual,99.53044827
252,Suburban_M,Mike Nugent,515.5210632,meals,74.89201431
252,Suburban_M,Mike Nugent,515.5210632,colgrad,5.353979068
252,Suburban_M,Mike Nugent,515.5210632,fullqual,60.01800411
253,Urban_H,Ted Smith,607.4758672,meals,58.55653232
253,Urban_H,Ted Smith,607.4758672,colgrad,19.56853232
253,Urban_H,Ted Smith,607.4758672,fullqual,90.78495757
254,Rural_H,Wes Fesler,699.0015632,meals,37.85308728
254,Rural_H,Wes Fesler,699.0015632,colgrad,47.90838928
254,Rural_H,Wes Fesler,699.0015632,fullqual,88.47830463
255,Suburban_M,Will Allen,654.7160746,meals,64.49488308
255,Suburban_M,Will Allen,654.7160746,colgrad,14.04838243
255,Suburban_M,Will Allen,654.7160746,fullqual,85.25267095
256,Urban_E,Taylor Decker,444.2065414,meals,94.74543708
256,Urban_E,Taylor Decker,444.2065414,colgrad,5.222305043
256,Urban_E,Taylor Decker,444.2065414,fullqual,62.94850212
